Location,Crop,Variety,Phenological Stage,Risk Number,Stacked,Stacked Logic,Risk Category,Risk Icon,Risk Type (Internal use for parser development only),Variable,Aggregation,Comparator,Threshold,Variable Unit,Minimum Temporal Recurrence,Rolling Window,Consecutive,Yield Impact Type,Yield Impact (Minimum Recurrence Met/No Recurrence),Yield Impact After Minimum Recurrence (Only valid for case 2),Yield Impact Function Unit,Max Yield Impact,Start Month,Start Day,End Month,End Day,Risk Explanation,Subtitle (column editable),user
"[(Tasmania, Australia)]",Blueberry,Northern Highbush,Harvest,87,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,30,°C,3,{},TRUE,continuous,-5%,-5%,days,-20%,2.0,1.0,4.0,30.0,"3 consecutive days of max temperature above 30°C, Feb 1 to Apr 30.",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"[(Tasmania, Australia)]",Blueberry,Northern Highbush,Harvest,88,False,{},High Wind Risk,risk_high_wind_speed,Case 2: Days With Risk,wind speed,total # of days,>,20,km/h,7,{},TRUE,discrete,-10%,{},{},-10%,2.0,1.0,4.0,30.0,"7 consecutive days of wind speed above 20km/h, Feb 1 to Apr 30",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"[(Tasmania, Australia)]",Blueberry,Northern Highbush,Flowering to Fruit Development,89,False,{},High Wind Risk,risk_high_wind_speed,Case 2: Days With Risk,wind speed,total # of days,>,20,km/h,7,{},TRUE,discrete,-10%,{},{},-10%,4.0,15.0,9.0,15.0,"7 consecutive days of wind speed above 20km/h Also impacts pollination by bees, Apr 15 to Nov 30",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"Bundaberg Queensland, Australia)]",Blueberry,Southern highbush,Flowering,90,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,max temperature,total # of days,<,12,°C,3,{},TRUE,continuous,-5%,-2%,days,-20%,9.0,1.0,11.0,1.0,Continuous days of temperatures below 10 deg C inhibiting bee activity during flowering,,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"Bundaberg Queensland, Australia)]",Blueberry,Southern highbush,Flower Bud Initiation,91,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,30,°C,3,{},TRUE,continuous,-10%,-5%,days,-30%,3.0,1.0,4.0,15.0,"3 consecutive days of max temperature above 30°C, Mar 1 to Apr 15.",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"Bundaberg Queensland, Australia)]",Blueberry,Southern highbush,Flowering and fruit set,92,False,{},Frost,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,0,°C,1,{},TRUE,continuous,-10%,-5%,days,-30%,4.0,15.0,9.0,15.0,"1 consecutive days of min temperature below 0°C, Apr 15 to Sep 15.",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"Bundaberg Queensland, Australia)]",Blueberry,Southern highbush,Flowering Pollination,94,False,{},Extreme heat ,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,36,°C,2,{},TRUE,continuous,-20%,-5%,days,-30%,4.0,15.0,9.0,15.0,2 consecutive days of maximum temperature during pollination above 36°C reduces pollen germination.,,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"Bundaberg Queensland, Australia)]",Blueberry,Southern highbush,Harvest,95,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,30,°C,3,{},TRUE,continuous,-5%,-5%,days,-20%,2.0,1.0,4.0,30.0,"3 consecutive days of max temperature above 30°C, Feb 1 to Apr 30.",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"Bundaberg Queensland, Australia)]",Blueberry,Southern highbush,Harvest,96,False,{},High Wind Risk,risk_high_wind_speed,Case 2: Days With Risk,wind speed,total # of days,>,20,km/h,7,{},TRUE,discrete,-10%,{},{},-10%,2.0,1.0,4.0,30.0,"7 consecutive days of wind speed above 20km/h, Apr 1 to Nov 30 Shrivelled and small fruit.",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"Bundaberg Queensland, Australia)]",Blueberry,Southern highbush,Flowering to Fruit Development,97,False,{},High Wind Risk,risk_high_wind_speed,Case 2: Days With Risk,wind speed,total # of days,>,20,km/h,7,{},TRUE,discrete,-10%,{},{},-10%,4.0,15.0,9.0,15.0,"7 consecutive days of wind speed above 20km/h, Apr 15 to Sep 15.",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"{(Australia, Northern Territory, Darwin)}",Mango,Mangifera foetida,Fruiting and Flowering,44,True,AND,High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,90,%,7,{},TRUE,continuous,-20%,-7.0%,days,-50%,9.0,1.0,12.0,1.0,"7 consecutive days of humidity above or equal to 90%, Sept to Dec",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"{(Australia, Northern Territory, Darwin)}",Mango,Mangifera foetida,Fruiting and Flowering,44,True,AND,Extreme Heat,risk_heat_stress,Case 2: Days With Risk,mean temperature,total # of days,">,<","38,42",°C,4,{},TRUE,continuous,-5%,-1.0%,days,-50%,7.0,1.0,7.0,30.0,"5 consecutive days of mean temperature between 35 and 40°C, July",during this ,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"{(Australia, Northern Territory Katherine)}",Mango,Mangifera foetida,Fruiting and Flowering,49,True,AND,High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,90,%,7,{},TRUE,continuous,-20%,-7.0%,days,-50%,9.0,1.0,9.0,30.0,"7 consecutive days of humidity above or equal to 90%, Sept to Dec",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"{(Australia, Northern Territory Katherine)}",Mango,Mangifera foetida,Fruiting and Flowering,49,True,AND,Extreme Heat,risk_heat_stress,Case 2: Days With Risk,mean temperature,total # of days,">,<","38,42",°C,4,{},TRUE,continuous,-5%,-1.0%,days,-50%,9.0,1.0,9.0,30.0,"4 consecutive days of mean temperature between 38 and 42°C, Sept  ",during this ,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"{(Australia, Northern Territory Mataranka)}",Mango,Mangifera foetida,Fruiting and Flowering,54,True,AND,High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,90,%,7,{},TRUE,continuous,-20%,-7.0%,days,-50%,9.0,8.0,10.0,1.0,"5 consecutive days of humidity above or equal to 90%, Sept to Oct",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"{(Australia, Northern Territory Mataranka)}",Mango,Mangifera foetida,Fruiting and Flowering,54,True,AND,Extreme Heat,risk_heat_stress,Case 2: Days With Risk,mean temperature,total # of days,">,<","38,42",°C,4,{},TRUE,continuous,-5%,-1.0%,days,-50%,9.0,8.0,10.0,1.0,"5 consecutive days of mean temperature between 38 and 42°C, Sept to Oct",during this ,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"{(Australia, Queensland Dimbulah)}",Mango,Mangifera foetida,Fruiting and Flowering,59,True,AND,High Humidity,risk_high_humidity,Case 2: Days With Risk,humidity,total # of days,>,90,%,7,{},TRUE,continuous,-20%,-7.0%,days,-20%,7.0,1.0,9.0,30.0,"7 consecutive days of humidity above or equal to 90%, July-Oct, anthrax and bacterial black spot.","14 day pollination window, could lose entire crop if risc covers the 14 day window.",zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"{(Australia, Queensland Dimbulah)}",Mango,Mangifera foetida,Fruiting and Flowering,59,True,AND,Extreme Heat,risk_heat_stress,Case 2: Days With Risk,mean temperature,total # of days,">,<","38,42",°C,4,{},TRUE,continuous,-5%,-1.0%,days,-50%,9.0,1.0,2.0,1.0,"4 consecutive days of mean temperature between 38 and 42°C, Sept and Feb",,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"Bundaberg Queensland, Australia)]",Blueberry,Southern highbush,Flowering,93,True,AND,Low Humidity + Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,30,°C,2,{},TRUE,continuous,-20%,-5%,days,-50%,4.0,15.0,9.0,15.0,2 consecutive days of Low Humidity and maximum temperature above 30°C from Bud break to Fruitset April 1 to Jun30,,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
"Bundaberg Queensland, Australia)]",Blueberry,Southern highbush,Flowering,93,True,AND,Low Humidity + Extreme Heat,risk_low_humidity,Case 2: Days With Risk,humidity,total # of days,<,30,%,2,{},TRUE,continuous,-20%,-5%,days,-50%,4.0,15.0,9.0,15.0,2 consecutive days of Low Humidity and maximum temperature above 30°C from Bud break to Fruitset April 1 to Jun30,,zMbVDVaPE7R6qYuQnSuCAtKLC8U2
China,Rice,First Season,Transplant to Tillering,1,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,continuous,-2%,-2%,days,-10%,3.0,15.0,4.0,30.0,"1 day of max temperature above 33°C, Mar 15 to Apr 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,First Season,Transplant to Tillering,2,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,9,°C,1,{},False,continuous,-2%,-2%,days,-20%,3.0,15.0,4.0,30.0,"1 day of min temperature below 9°C, Mar 15 to Apr 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,First Season,Heading and Flowering,3,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,35,°C,1,{},False,continuous,-10%,-3%,days,-15%,5.0,1.0,5.0,30.0,"1 day of max temperature above 35°C, May 1 to May 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,First Season,Heading and Flowering,4,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,11,°C,1,{},False,continuous,-5%,-2%,days,-20%,5.0,1.0,5.0,30.0,"1 day of min temperature below 11°C, May 1 to May 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,First Season,Heading and Flowering,5,False,{},Low Precipitation,risk_drought,Case 1: Simple Aggregation,precipitation,total of variable,<,250,mm,{},{},False,continuous,-0.5,-1%,mm,-15%,5.0,1.0,5.0,30.0,"total precipitation lower than 250mm, May 1 to May 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,First Season,Kernel Development,6,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,31,°C,1,{},False,continuous,-5,-2%,days,-10%,6.0,1.0,7.0,15.0,"1 day of max temperature above 31°C, Jun 1 to Jul 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,First Season,Kernel Development,7,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,discrete,-5%,{},,-5%,6.0,1.0,7.0,15.0,"1 day of max temperature above 33°C, Jun 1 to Jul 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,Second Season,Transplant to Tillering,8,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,continuous,-2%,-2%,days,-10%,6.0,1.0,8.0,15.0,"1 day of max temperature above 33°C, Jun 1 to Aug 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,Second Season,Transplant to Tillering,9,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,9,°C,1,{},False,continuous,-2%,-2%,days,-20%,6.0,1.0,8.0,15.0,"1 day of min temperature below 9°C, Jun 1 to Aug 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,Second Season,Heading and Flowering,10,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,35,°C,1,{},False,continuous,-10%,-3%,days,-15%,8.0,15.0,9.0,15.0,"1 day of max temperature above 35°C, Aug 15 to Sep 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,Second Season,Heading and Flowering,11,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,11,°C,1,{},False,continuous,-5%,-2%,days,-20%,8.0,15.0,9.0,15.0,"1 day of min temperature below 11°C, Aug 15 to Sep 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,Second Season,Heading and Flowering,12,False,{},Low Precipitation,risk_drought,Case 1: Simple Aggregation,precipitation,total of variable,<,250,mm,{},{},False,continuous,-0.5,-1%,mm,-15%,8.0,15.0,9.0,15.0,"total precipitation lower than 250mm, Aug 15 to Sep 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,Second Season,Kernel Development,13,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,31,°C,1,{},False,continuous,-1%,-0.50%,days,-5%,9.0,15.0,10.0,30.0,"1 day of max temperature above 31°C, Sep 15 to Oct 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
China,Rice,Second Season,Kernel Development,14,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,discrete,-5%,{},,-5%,9.0,15.0,10.0,30.0,"1 day of max temperature above 33°C, Sep 15 to Oct 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aus,Transplant to Tillering,15,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,continuous,-2%,-2%,days,-10%,3.0,15.0,4.0,30.0,"1 day of max temperature above 33°C, Mar 15 to Apr 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aus,Transplant to Tillering,16,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,9,°C,1,{},False,continuous,-2%,-2%,days,-20%,3.0,15.0,4.0,30.0,"1 day of min temperature below 9°C, Mar 15 to Apr 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aus,Heading and Flowering,17,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,35,°C,1,{},False,continuous,-10%,-3%,days,-15%,5.0,1.0,5.0,30.0,"1 day of max temperature above 35°C, May 1 to May 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aus,Heading and Flowering,18,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,11,°C,1,{},False,continuous,-5%,-2%,days,-20%,5.0,1.0,5.0,30.0,"1 day of min temperature below 11°C, May 1 to May 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aus,Heading and Flowering,19,False,{},Low Precipitation,risk_drought,Case 1: Simple Aggregation,precipitation,total of variable,<,250,mm,{},{},False,continuous,-0.5,-1%,mm,-15%,5.0,1.0,5.0,30.0,"total precipitation lower than 250mm, May 1 to May 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aus,Kernel Development,20,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,31,°C,1,{},False,continuous,-1%,-0.50%,days,-5%,6.0,1.0,7.0,15.0,"1 day of max temperature above 31°C, Jun 1 to Jul 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aus,Kernel Development,21,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,discrete,-5%,{},,-5%,6.0,1.0,7.0,15.0,"1 day of max temperature above 33°C, Jun 1 to Jul 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aman,Transplant to Tillering,22,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,continuous,-2%,-2%,days,-10%,7.0,1.0,8.0,30.0,"1 day of max temperature above 33°C, Jul 1 to Aug 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aman,Transplant to Tillering,23,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,9,°C,1,{},False,continuous,-2%,-2%,days,-20%,7.0,1.0,8.0,30.0,"1 day of min temperature below 9°C, Jul 1 to Aug 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aman,Heading and Flowering,24,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,35,°C,1,{},False,continuous,-10%,-3%,days,-15%,9.0,1.0,9.0,30.0,"1 day of max temperature above 35°C, Sep 1 to Sep 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aman,Heading and Flowering,25,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,11,°C,1,{},False,continuous,-5%,-2%,days,-20%,9.0,1.0,9.0,30.0,"1 day of min temperature below 11°C, Sep 1 to Sep 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aman,Heading and Flowering,26,False,{},Low Precipitation,risk_drought,Case 1: Simple Aggregation,precipitation,total of variable,<,250,mm,{},{},False,continuous,-0.5,-1%,mm,-15%,9.0,1.0,9.0,30.0,"total precipitation lower than 250mm, Sep 1 to Sep 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aman,Kernel Development,27,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,31,°C,1,{},False,continuous,-1%,-0.50%,days,-5%,10.0,1.0,11.0,15.0,"1 day of max temperature above 31°C, Oct 1 to Nov 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Aman,Kernel Development,28,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,discrete,-5%,{},,-5%,10.0,1.0,11.0,15.0,"1 day of max temperature above 33°C, Oct 1 to Nov 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Boro,Transplant to Tillering,29,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,continuous,-2%,-2%,days,-10%,12.0,1.0,1.0,30.0,"1 day of max temperature above 33°C, Dec 1 to Jan 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Boro,Transplant to Tillering,30,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,9,°C,1,{},False,continuous,-2%,-2%,days,-20%,12.0,1.0,1.0,30.0,"1 day of min temperature below 9°C, Dec 1 to Jan 30.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Boro,Heading and Flowering,31,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,35,°C,1,{},False,continuous,-10%,-3%,days,-15%,2.0,1.0,2.0,28.0,"1 day of max temperature above 35°C, Feb 1 to Feb 28.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Boro,Heading and Flowering,32,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,11,°C,1,{},False,continuous,-5%,-2%,days,-20%,2.0,1.0,2.0,28.0,"1 day of min temperature below 11°C, Feb 1 to Feb 28.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Boro,Heading and Flowering,33,False,{},Low Precipitation,risk_drought,Case 1: Simple Aggregation,precipitation,total of variable,<,250,mm,{},{},False,continuous,-0.5,-1%,mm,-15%,2.0,1.0,2.0,28.0,"total precipitation lower than 250mm, Feb 1 to Feb 28.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Boro,Kernel Development,34,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,31,°C,1,{},False,continuous,-1%,-0.50%,days,-5%,3.0,1.0,4.0,15.0,"1 day of max temperature above 31°C, Mar 1 to Apr 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Bangladesh,Rice,Boro,Kernel Development,35,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,discrete,-5%,{},,-5%,3.0,1.0,4.0,15.0,"1 day of max temperature above 33°C, Mar 1 to Apr 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Indonesia,Rice,First Season,Transplant to Tillering,36,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,continuous,-2%,-2%,days,-10%,11.0,1.0,12.0,15.0,"1 day of max temperature above 33°C, Nov 1 to Dec 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Indonesia,Rice,First Season,Transplant to Tillering,37,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,9,°C,1,{},False,continuous,-2%,-2%,days,-20%,11.0,1.0,12.0,15.0,"1 day of min temperature below 9°C, Nov 1 to Dec 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Indonesia,Rice,First Season,Heading and Flowering,38,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,35,°C,1,{},False,continuous,-10%,-3%,days,-15%,12.0,15.0,1.0,15.0,"1 day of max temperature above 35°C, Dec 15 to Jan 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Indonesia,Rice,First Season,Heading and Flowering,39,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,11,°C,1,{},False,continuous,-5%,-2%,days,-20%,12.0,15.0,1.0,15.0,"1 day of min temperature below 11°C, Dec 15 to Jan 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Indonesia,Rice,First Season,Heading and Flowering,40,False,{},Low Precipitation,risk_drought,Case 1: Simple Aggregation,precipitation,total of variable,<,250,mm,{},{},False,continuous,-0.5,-1%,mm,-15%,12.0,15.0,1.0,15.0,"total precipitation lower than 250mm, Dec 15 to Jan 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Indonesia,Rice,First Season,Kernel Development,41,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,31,°C,1,{},False,continuous,-1%,-0.50%,days,-5%,1.0,15.0,2.0,28.0,"1 day of max temperature above 31°C, Jan 15 to Feb 28.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Indonesia,Rice,First Season,Kernel Development,42,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,discrete,-5%,{},,-5%,1.0,15.0,2.0,28.0,"1 day of max temperature above 33°C, Jan 15 to Feb 28.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Indonesia,Rice,Second Season,Transplant to Tillering,43,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,33,°C,1,{},False,continuous,-2%,-2%,days,-10%,4.0,1.0,5.0,15.0,"1 day of max temperature above 33°C, Apr 1 to May 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Indonesia,Rice,Second Season,Transplant to Tillering,44,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,9,°C,1,{},False,continuous,-2%,-2%,days,-20%,4.0,1.0,5.0,15.0,"1 day of min temperature below 9°C, Apr 1 to May 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Indonesia,Rice,Second Season,Heading and Flowering,45,False,{},Extreme Heat,risk_heat_stress,Case 2: Days With Risk,max temperature,total # of days,>,35,°C,1,{},False,continuous,-10%,-3%,days,-15%,5.0,15.0,6.0,15.0,"1 day of max temperature above 35°C, May 15 to Jun 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
Indonesia,Rice,Second Season,Heading and Flowering,46,False,{},Cold Stress,risk_cold,Case 2: Days With Risk,min temperature,total # of days,<,11,°C,1,{},False,continuous,-5%,-2%,days,-20%,5.0,15.0,6.0,15.0,"1 day of min temperature below 11°C, May 15 to Jun 15.",,5hfyH9MMwaYApcP2PFb5HBCJSyF2
